id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
618111,Landing Page Submission,Google,No,No,0,5.0,120,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
589377,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
619425,Lead Add Form,Click2call,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608116,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
609826,Landing Page Submission,Direct Traffic,No,No,0,1.0,249,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
635736,Landing Page Submission,Direct Traffic,No,No,0,10.0,1395,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
646449,Landing Page Submission,Google,No,No,0,3.0,125,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,13.0,No
583641,API,Google,No,No,0,8.0,33,1.6,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
600406,Landing Page Submission,Direct Traffic,No,No,1,2.0,1666,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
624942,Landing Page Submission,Google,No,No,1,3.0,1321,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
594696,API,Google,No,No,0,2.0,144,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
604305,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
608539,Landing Page Submission,Google,No,No,1,8.0,396,2.67,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
590250,Landing Page Submission,Google,No,No,1,7.0,1148,7.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
594771,Landing Page Submission,Direct Traffic,No,No,0,3.0,341,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
579622,API,Direct Traffic,No,No,1,13.0,1409,2.6,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
630552,API,Chat,No,No,1,0.0,0,0.0,Resubscribed to emails,,,No,No,No,No,No,No,,,No
585243,Landing Page Submission,Direct Traffic,No,No,0,2.0,145,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
624649,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
652937,Landing Page Submission,Google,No,No,0,5.0,425,5.0,SMS Sent,International Business,,No,No,No,No,No,No,13.0,17.0,No
606704,Landing Page Submission,Google,No,No,1,3.0,204,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
656402,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
637189,API,Organic Search,No,No,0,3.0,97,3.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
589356,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,937,4.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
619786,Landing Page Submission,Direct Traffic,No,No,1,2.0,1436,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
593058,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
584160,Landing Page Submission,Google,No,No,1,8.0,1342,2.67,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,20.0,No
608699,Landing Page Submission,Direct Traffic,No,No,0,4.0,1678,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
646453,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
612233,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
660522,Landing Page Submission,Google,No,No,1,6.0,1688,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
627604,Landing Page Submission,Direct Traffic,No,No,0,2.0,108,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
634343,Landing Page Submission,Google,No,No,1,7.0,602,7.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
646726,Landing Page Submission,Direct Traffic,No,No,1,8.0,10,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
599192,Landing Page Submission,Organic Search,No,No,0,3.0,540,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
635710,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
581802,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
613195,API,Google,No,No,1,2.0,916,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
627769,Landing Page Submission,Organic Search,No,No,0,6.0,2,3.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
655061,API,Google,No,No,1,4.0,913,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
597187,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
630003,API,Google,No,No,0,3.0,1188,3.0,Page Visited on Website,International Business,,No,No,No,No,No,No,,,No
626045,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
598010,API,Chat,No,No,1,10.0,1156,3.33,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
593560,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
604073,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
590739,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
608823,Landing Page Submission,Google,No,No,0,1.0,151,1.0,Converted to Lead,International Business,,No,No,No,No,No,No,,,No
589803,Landing Page Submission,Direct Traffic,No,No,0,2.0,323,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,14.0,18.0,No
597343,API,Google,No,No,1,2.0,208,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
619446,API,Google,Yes,No,0,5.0,1132,1.25,Chat Conversation,,,No,No,No,No,No,No,,,No
645636,API,Google,No,No,1,6.0,1366,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
639137,Landing Page Submission,Google,No,No,0,4.0,10,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
618288,Landing Page Submission,Direct Traffic,No,No,1,2.0,1311,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
610499,Landing Page Submission,Google,No,No,0,4.0,60,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
592101,API,Google,No,No,0,2.0,327,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
595846,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
623134,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
590559,API,Google,No,No,0,2.0,75,2.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
632515,Landing Page Submission,Google,No,No,0,4.0,444,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
590065,Landing Page Submission,Google,Yes,No,0,5.0,228,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
611930,API,Google,No,No,1,2.0,1651,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606336,Landing Page Submission,Direct Traffic,No,No,1,2.0,1757,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
605086,Landing Page Submission,Google,No,No,0,9.0,246,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
591464,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,210,3.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
642784,API,Google,Yes,No,1,4.0,1295,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,13.0,No
584197,API,Organic Search,No,No,0,6.0,371,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
590880,Landing Page Submission,Direct Traffic,No,No,1,14.0,1248,14.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,16.0,No
614132,Landing Page Submission,Google,No,No,1,9.0,185,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
632524,Landing Page Submission,Direct Traffic,No,No,0,4.0,365,4.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
598979,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614623,Landing Page Submission,Organic Search,No,No,0,5.0,345,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
623383,Landing Page Submission,Direct Traffic,No,No,0,15.0,415,7.5,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,Yes
634753,API,Google,No,No,0,2.0,1220,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
628500,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,,,No
658458,Landing Page Submission,Google,No,No,0,3.0,192,3.0,Email Opened,International Business,,No,No,No,No,No,No,14.0,17.0,No
656511,Landing Page Submission,Google,No,No,1,4.0,1226,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
649066,Landing Page Submission,Direct Traffic,No,No,1,2.0,321,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
629353,Landing Page Submission,Google,No,No,1,4.0,130,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
619066,Landing Page Submission,Direct Traffic,No,No,0,1.0,2,1.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
598691,Landing Page Submission,Google,No,No,0,2.0,465,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
644186,Landing Page Submission,Google,No,No,0,5.0,30,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
633813,API,Google,No,No,0,2.0,97,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
591106,Landing Page Submission,Organic Search,No,No,1,4.0,1462,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,Yes
625185,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
609592,Landing Page Submission,Google,No,No,1,5.0,100,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
626452,Landing Page Submission,Direct Traffic,No,No,0,5.0,110,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
610510,API,Google,No,No,1,2.0,291,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
647993,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
581941,API,Google,No,No,0,8.0,393,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
602113,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
591076,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,352,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
635864,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
643101,API,Google,No,No,1,4.0,1167,1.33,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
587053,Landing Page Submission,Google,No,No,1,2.0,1227,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
613809,Landing Page Submission,Google,No,No,0,6.0,324,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
631758,Landing Page Submission,Organic Search,No,No,1,9.0,1623,2.25,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
608451,Landing Page Submission,Direct Traffic,No,No,1,4.0,1503,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
652525,API,Google,No,No,0,4.0,225,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,9.0,16.0,No
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
618267,Landing Page Submission,Google,No,No,1,5.0,920,5.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
599626,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,,,No
659937,Landing Page Submission,Referral Sites,No,No,0,11.0,685,5.5,Email Opened,Services Excellence,Unemployed,No,No,No,No,No,No,11.0,13.0,Yes
659013,Landing Page Submission,Direct Traffic,No,No,0,3.0,245,3.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
651100,Landing Page Submission,Google,No,No,1,4.0,638,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
631704,API,Google,No,No,0,2.0,270,2.0,Email Opened,,,No,No,No,No,No,No,,,No
601761,API,Direct Traffic,No,No,0,9.0,1241,3.0,Page Visited on Website,Select,Student,No,No,No,No,No,No,,,No
613533,API,Google,No,No,1,2.0,1310,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593056,Landing Page Submission,Direct Traffic,No,No,0,8.0,106,8.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
589038,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,17.0,15.0,No
625866,Landing Page Submission,Google,No,No,1,6.0,288,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
653048,Landing Page Submission,Direct Traffic,No,No,1,4.0,1252,2.0,Page Visited on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
611251,Landing Page Submission,Google,No,No,1,5.0,1347,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
646799,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
604317,Landing Page Submission,Organic Search,Yes,No,0,8.0,74,8.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,Yes
584277,API,Google,No,No,1,6.0,565,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
614635,Landing Page Submission,Direct Traffic,No,No,1,4.0,1237,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,Yes
582991,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,19.0,No
646534,Landing Page Submission,Google,Yes,No,1,2.0,833,2.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
581925,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
626584,API,Organic Search,No,No,0,4.0,319,1.33,Email Opened,,,No,No,No,No,No,No,,,No
657644,API,Referral Sites,No,No,1,11.0,825,11.0,Chat Conversation,Finance Management,Working Professional,No,No,No,No,No,No,17.0,15.0,No
632837,Landing Page Submission,Google,No,No,0,4.0,326,4.0,Email Opened,E-Business,,No,No,No,No,No,No,,,No
635026,Landing Page Submission,Google,No,No,0,3.0,1321,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
604532,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,93,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
658023,API,Chat,No,No,0,3.0,1122,1.5,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
632428,Landing Page Submission,Google,No,No,0,4.0,182,4.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,,,No
601247,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628038,Landing Page Submission,Direct Traffic,No,No,0,4.0,1463,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599661,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
587286,Landing Page Submission,Direct Traffic,No,No,0,2.0,1266,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
609383,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
628474,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
602640,API,Google,No,No,0,2.0,1619,2.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
583491,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
631889,Landing Page Submission,Google,No,No,1,5.0,1287,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
655122,API,Google,No,No,1,3.0,578,3.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
589802,Landing Page Submission,Direct Traffic,No,No,0,2.0,134,2.0,Email Opened,Services Excellence,,No,No,No,No,No,No,14.0,15.0,Yes
633120,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
614597,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
614204,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
586388,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,118,3.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,No
596507,Landing Page Submission,Google,Yes,No,0,4.0,175,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,No
660478,API,Google,No,No,0,4.0,377,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
600079,Landing Page Submission,Google,No,No,0,4.0,75,4.0,Form Submitted on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
637866,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
580101,Landing Page Submission,Direct Traffic,No,No,0,7.0,94,3.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
638355,API,Google,No,No,0,2.0,1099,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
606927,API,Chat,No,No,0,1.0,1317,1.0,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,,,No
612740,Landing Page Submission,Google,No,No,1,4.0,827,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
613102,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
623733,Landing Page Submission,Organic Search,No,No,0,5.0,227,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
630386,Landing Page Submission,Organic Search,No,No,0,7.0,231,7.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
643643,Landing Page Submission,Google,No,No,0,2.0,253,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
616037,Landing Page Submission,Google,No,No,0,10.0,1246,5.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
603637,Landing Page Submission,Direct Traffic,No,No,1,3.0,1385,3.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,,,No
609103,Landing Page Submission,Direct Traffic,No,No,0,12.0,142,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
629882,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
644658,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
596060,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
617745,Landing Page Submission,Organic Search,No,No,1,13.0,1469,2.17,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
581991,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
632785,Landing Page Submission,Google,No,No,0,4.0,428,4.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
594128,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
649221,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
615719,Landing Page Submission,Google,No,No,0,4.0,1411,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
584076,Landing Page Submission,Google,No,No,0,20.0,165,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
617958,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
635587,Landing Page Submission,Google,No,No,1,3.0,1436,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
626060,API,Google,No,No,0,3.0,1570,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
590733,Landing Page Submission,Google,No,No,0,9.0,1140,4.5,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
610398,API,Google,No,No,0,2.0,371,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
612802,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
590302,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
582325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
581942,API,Google,No,No,0,2.0,1385,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
587991,API,Organic Search,No,No,1,2.0,1468,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
582287,API,Google,No,No,0,2.0,124,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,16.0,No
585140,Landing Page Submission,Google,No,No,0,3.0,278,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
652074,Landing Page Submission,Google,No,No,0,4.0,168,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,14.0,No
636186,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
653785,API,Google,No,No,0,2.0,49,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
588553,Landing Page Submission,Direct Traffic,No,No,0,1.0,212,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
657676,API,Organic Search,No,No,0,9.0,96,4.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
